,Restaurant_name,review_title,review_content,review_rating
459,"The Prince of Wales, London","Lovely pub, great food",First went here about 5 months ago. Now go every week. Great food with fantastic staff.  Usually between 5 and 12 of us go on a Saturday or Sunday. None of us have ever had a bad meal. Try it and I guarantee you will...More,5
460,"The Prince of Wales, London",Absolutely AMAZING,"You couldn’t pick a better place for a traditional British/Irish dinner. We came here on our last night in London and WOW was it an amazing idea. The pub is up front so you can just grab a drink, or walk a little further in...More",5
461,"The Prince of Wales, London",Fantastic Food and Amazing staff!,"By far the best food my girlfriend and I have tried here in London, near Elephant and Castle. Staff was welcoming and very friendly, and just an outstanding atmosphere!",5
462,"The Prince of Wales, London",Friendly,Food was great and so was the service. Friendly staff and great conversations with the bartender....,5
463,"The Prince of Wales, London",Family feel pub,"Ambience - excellent 
Food - excellent 
Price - excellent 
Staff - excellent  

Best place to have a relaxing drink and some food by far.",5
464,"The Prince of Wales, London",Popped in for a pint after,"Popped in for a pint after visiting the imperial war museum. Such a friendly reception from the bar staff and the cider tasted better than some I’ve had. Made to feel very welcome and although we didn’t have any food, what we saw looked delicious....More",5
465,"The Prince of Wales, London",Nice geniuin typical British,"A very nice geniuin typical British restaurang/pub with nice, friendly and helpful personell. Try the fish n chips.",4
466,"The Prince of Wales, London",Lovely place,"We had the typical beef roast, chicken roast and fish and chips! Everything was delicious. Moreover, the dessert was fab as well. Tom l, out waiter, was really nice! We’ll come back soon! Cheers",5
467,"The Prince of Wales, London",Meet up,"Nice,friendly  and warm ambiance in here.Great food and very friendly staff service ......definitely recommended 👌🏽",5
468,"The Prince of Wales, London",what a lovely pub!,"I work nearby and never had the opportunity to pop in for lunch, until yesterday with my parents.  We were warmly greeted by the hosts who couldn't do enough to make sure our experience was wonderful!  Drinks and menus brought to the table, food served...More",4
469,"The Prince of Wales, London",Friendly Neighborhood Pub,We chose this place as it was walking distance to our Airbnb. Staff was very friendly and attentive.  They had a kids menu that was great for us. Seems many English pubs have limited menus on Sundays and focus on a roast dish (including this...More,5
470,"The Prince of Wales, London",Hidden Local Gem,"We were looking for English pub food that was kid friendly and had great food. It’s a bit different then we expected, when you walk in it’s a bar then another bar then they have a dining room . We had 4 adults, 4 children...More",5
471,"The Prince of Wales, London",Local pub.,As soon as you walk through the door you are grreted by friendly helpful staff. Menus brought to the table and food delivered soon after.  Good choice of food served in a clean environment. We were passing trade after visiting the Imperial War museum and...More,4
472,"The Prince of Wales, London",Best meal we’ve had!,"New Year’s Day and we were enjoying a day out at the Imperial War Museum and hunger struck. We checked Trip Advisor for nearly eateries and came across this gem of a place. Upon opening the door we were welcomed in, enveloped in kindness and...More",5
473,"The Prince of Wales, London","First timer to London, wanted ""local""","Arrived in London, hungry & thirsty.  Wanted a cool little pub - and I got it!  The staff (and service) was amazing, as was the food and beer recommendation (Camden Hell).  Only issue - I didn't provide this review sooner!",5
474,"The Prince of Wales, London",Lovely local,Walking from Imperial War Museum to the tube (got a bit lost) and found a pub which advertised food too. Decided to try it. Great decision. Had a tasty fish and chips.,5
475,"The Prince of Wales, London",Great food,The fish and chips are really good and they’ve never seen the inside of a freezer. The staff are really attentive and service is quick.,5
476,"The Prince of Wales, London",Great food and excellent service,"We went twice there, december 23 and 24. The food and service were both impecable. First of all, we were welcomed cheerfully both times, by different waiters. They have a good variety of drinks. The food is amazing, especially their fish and chips, the portions...More",5
477,"The Prince of Wales, London","Great pub, nice garden!","This pub is great! They have a nice outdoor seating area, super friendly staff, and delicious food and beer. I would definitely stop in if you are in the area and need a spot to chill.",5
478,"The Prince of Wales, London",Pie and Pint on the run,"Awesome food options, superb pub environment, great tasting beer and super friendly staff, what more do you need.",4
479,"The Prince of Wales, London",Amazing,"The hosts were amazing. We felt so welcome. The food was outstanding, very generous portions. The decor, even the toilets were fantastic. I cant wait to go again.",5
480,"The Prince of Wales, London",Nice pub at the corner of Hayles’ street.,Nice small cozy pub at the corner of Hayles’ street. Nice food. Good ambience. Good prices. Awesome beer. A very nice pool table at the centre. Excellent fish and chips. Hospitable staff. Worth a visit.,5
481,"The Prince of Wales, London","Excellent place, loved our lunch here","we stopped there on our way to the Imperial War Museum for lunch. As tourists in london, it was the only place felt 'authentic' since there were only locals and the food was classic british cuisine. We ordered 'Steak & Gravy Pie' and it was...More",5
482,"The Prince of Wales, London",Lovely place,"Mega food, fish n chips-amazing. great staff, good prices.. good Guineas too. The landlord has a joke or too..",4
483,"The Prince of Wales, London",Football Friendly,"A group of us came in to watch the Leeds match and we couldn’t of been more well received. Set us up near a TV with sound. Great staff, good beer and the food is top notch!",5
484,"The Prince of Wales, London","Lovely place , great food , friendly staff","I would share the photo of food but didnt have time to take it since I was hypnotised and hungry , 😉 great place , great price and all round great atmosphere , friendly staff aswell , recommend 10/10 
ps. Both my mom and brother...More",5
485,"The Prince of Wales, London",Birthday dinner,"Lovely friendly pub with great food
Nothing is too much trouble for the landlord or bar staff, very attentive and helpful
Would definitely recommend",5
486,"The Prince of Wales, London",Excellent friendly service,"Incredible roast dinner, busy pub but still had fantastic customer service and was served very quickly and received our food rapidly! Lovely staff, lovely pub",5
487,"The Prince of Wales, London","Great food, great Guiness","Loved the food (roasted chicken), excellent service and speed. Good place to watch football with friends.",5
488,"The Prince of Wales, London",Donna-Marie O'Connor,food and service is excellent. lovely selection of Sunday Roast and lovely week day menu. very accommodating. Will definitly be back again,5
489,"The Prince of Wales, London","Lovely little pub, perfect after a visit to the Imperial War Museum",Our family had Sunday lunch at the Prince of Wales. We didn’t try the roast bit it looked delicious and most tables had ordered it. We had the pie and the lentils curry which were delicious. The boys shared fish and chips which were also...More,5
490,"The Prince of Wales, London",Love this family-owned pub!,"Great family owners, wonderful food, spectacularly clean. Ticked every box! We were thrilled to find this pub for a fabulous British lunch. An easy walk between the London Underground station (Elephant & Castle) and the Imperial War Museum. Highly recommended!",5
491,"The Prince of Wales, London",Dope,Dank ass fish and chips. Me and the boys loved it. Wonderful service. Great vibe. Hot damn. Bangers n mash.,5
492,"The Prince of Wales, London",London,Prince of Wales is a great pub. Food was fantastic. Staff very friendly and professional. Atmosphere was brilliant. This pub is great for watching sports or out to eat with family. Definitely be back again next time in London.,5
493,"The Prince of Wales, London",Lovely food and excellent service,"Popped in on a whim while walking to the Imperial War Museum, was incredibly impressed by both the food and the service, both were top class.",5
494,"The Prince of Wales, London",Lunchtime visit.,"A smart but traditional style pub, friendly with a good selection of beers and excellent quality food at very reasonable prices. Will definitely go back when I'm in the area next.",4
495,"The Prince of Wales, London",Cosy and familiar pub,We have visited this little gem whilst in our  london visit. Justina was so kind and did help us decide all the menu. On top of that adapted the menu to our necessities. Definately a nice place for lunch!,5
496,"The Prince of Wales, London",Nice pub-food,"Excellent service and very tasty fish and chips! very children friendly too, with a childrens meny with multiple options, Thank you Caroline 👌",5
497,"The Prince of Wales, London",Great neighborhood corner pub,"Great pub, friendly crowd, very entertaining for a couple of yankee visitors on a Friday night.  Karaoke on Friday gets the crowd going, was a lot of fun!!",5
498,"The Prince of Wales, London","Excellent service, quick and tasty","Served by Tom the loveliest chap who knew how to work a table!! Great Guinness, tasty food that arrived super quick, and a cheerful and attentive service. 
Well worth stopping in for food and a pint.",5
499,"The Prince of Wales, London",Good food and service,"Three of us stopped here for lunch having visited Imperial War Museum just up the road. We managed to get a seat fortunately as it seemed quite busy with local people, the menu had a good selection at reasonable prices and our food order was...More",5
500,"The Prince of Wales, London",Delicious food and good service,The food was delicious and big portions at fair amount of money. The waitress was very nice and friendly. Paid 60£ for 4 people dinner.,5
501,"The Prince of Wales, London",Super nice place! Recommended!,"Super nice place! It’s not your ideal fancy restaurant but if you wanna experience British local pub culture, this is definitely a must-visit! Food portion was very generous and beer was very nice too! What’s even better is that they have a karaoke in the...More",5
502,"The Prince of Wales, London",What a better place to celebrate my 50. Birthday!,"Thank you so much. I was here with my family and friend Elena. Lovely place, good music, good food and excellent service from a lovely lady called Cardine. We really enjoyed our time here. Hope to get back soon. Elisabetta from Lucca Italy",5
503,"The Prince of Wales, London","Great pie, mash and liquor!",Laid back atmosphere and the manager Tom was very friendly and helpful. Got a pool table and outdoor area to the back. Great pie and mash!,5
504,"The Prince of Wales, London","Great pie, mash and liquor!",Good atmosphere and the manager Tom is very friendly and helpful. Really enjoy the pie mash and liquor.,5
505,"The Prince of Wales, London",Lovely staff. Cheap eats. ,Super easy find right off the subway stop for a quick lunch. Laid back vibe with a pool table and music. Staff is really nice. Would visit again.,5
506,"The Prince of Wales, London",Classic Experience,Came from Canada hoping for an authentic pub experience. Was absolutely impressed with the food and quality of service. Great atmosphere and very clean. Would come back any day.,5
507,"The Prince of Wales, London",Great food and fantastic service,"We have gone to Prince of Wales at least 5 times since we moved to E&C in June. The food is extraordinary if you are looking for best home cooking in town. And the experience gets even better thanks to the owner, the floor manager...More",5
508,"The Prince of Wales, London",Great food and service!,My family and I visited The Prince of Wales in July of this year.  We had just finished a tour of the IWM and was looking for a spot for lunch. We are glad we did!  My husband and I ordered the Sunday roast beef...More,5
509,"The Prince of Wales, London",Super cosy pub,"This is an outstanding pub with a super cosy cheerful atmosphere. Great selection of beverages, kind helpful staff. A definite 5 stars *****",5
510,"The Prince of Wales, London",great place to eat and socialize.,"tom and his wife own and operate this pub and diner and are very friendly.If you want a very,very,very good meal at a reasonable price and plenty of food to fill you up then this is the place to eat.We've been in london for 1...More",5
511,"The Prince of Wales, London",Excellent service,"Decent price, good food and excellent service, I'd recommend it to anyone in the area. Also a nice touch with table service.",5
512,"The Prince of Wales, London",Shantel and Caroline,"This has become our new favorite local after Uni classes! The girls are so friendly there, Shantel and Caroline! Great atmosphere, really lovely staff, and a homely environment (also the best halloumi fries) x thanks for your service last night Shantel, you were fabulous as...More",5
513,"The Prince of Wales, London",Great food and friendly service,"We were served by Shantel and had a wonderful experience. Great food, excellent drinks, friendly service. Thank you!",5
514,"The Prince of Wales, London",Fed and watered by friendly staff,I’ve seen this place atop of London TA reviews for years. I’ve walked past it dozens of times too. I’m not one for popping into boozers for a single drink and not had the opportunity to go in for a sesh with the boys /...More,5
515,"The Prince of Wales, London",Welcoming local pub,"Justina gook great care of us.  It’s nice inside.  We shared a hamburger with chips (French fries) and a salad.  The food was very good. Presentation was lovely. A few of the regulars were there, enjoying some pints and horse racing on tv.  Great atmosphere....More",5
516,"The Prince of Wales, London",Great food and service.,"My family stopped for lunch and a pint following a trip to the Imperial War Museum. Staff was beyond friendly, food was delicious and my kids loved it. Great atmosphere and portion size as well.  It was nice to be somewhere that was independently owned...More",5
517,"The Prince of Wales, London",50/50,"The food was pretty good, but the beer was awful.
The beer tastes like it is watered-down.
I even didn't manage to drink all my pint.",3
518,"The Prince of Wales, London",Great dinner,"I found this place in TripAdvisor and I have not disappointed of my decision to visit this place. Service is good, don’t forget to order everything at the bar. Fish&chips was really good (even for me who don’t eat fish and sea food 😁) and...More",5
519,"The Prince of Wales, London",Fabulous Find,My husband and I were visiting the IWM and found this little gem while walking around the area looking for a bite to eat. The staff are friendly and welcoming and the food is delicious. My husband had the ham and cheese and I had...More,5
520,"The Prince of Wales, London",Pie and mash,Lovely bit of traditional London pie mash and liquor any time of the day served by the lovely Margaret.,5
521,"The Prince of Wales, London",Very nice and friendly place,"Stop in our way to IWM there was a board outside showing TripAdvisor rating and we decided to give it a try. The staff was friendly and nice, service was fast and good it took less than 1min for us to drink tea and another...More",5
522,"The Prince of Wales, London",Lovely friendly place,"We stopped here for lunch on our way to the Imperial War Museum. They has a board outside showing that they have vegan food so we went in. Had vegan curry, which we enjoyed and the staff are very friendly and welcoming. Only in London...More",5
523,"The Prince of Wales, London",Good,Very cosy. Staff was also Friendly..............the interior is well designed and a place once will love to visit again,5
524,"The Prince of Wales, London",Nice Pub close to Imperial War Museum,Popped in here mid afternoon after visiting Imperial War Museum. Was impressed with friendly bartender. Pool table in midst of room. Had chips they were great. Nice draught selection. Friendly customers. Will definitely return if in the area.,5
525,"The Prince of Wales, London",Nice introduction to British classics,Came here on our first day in London after visiting nearby Imperial War Museum and couldn't be happier. Fish & chips and lamb shank with Guinness where exactly what we wanted.,5
526,"The Prince of Wales, London","Great food, friendly service","The vegan curry was delicious, and Caroline, the bartender, was kind and gracious, even when my 6 year old spilled my drink all over the table. We went back twice over our stay in London, and she remembered us and was again kind and friendly.",5
527,"The Prince of Wales, London",FANtastic Pub - one of those gems that makes London so great!,"If you enjoy meeting the locals, great pub grub, fantastic service (Hi Connie) and feeling like you are back in time - The Prince of Wales is for you. I have been to many pubs in London but the best ones are those where the...More",5
528,"The Prince of Wales, London",Brilliant Baby Shower,Cannot recommend Prince of Wales highly enough - Tom and Margaret could not have been more helpful.  It was an absolute pleasure to work with them to organise my youngest daughter's baby shower for about 40 people. They delivered all that they promised and more...More,5
529,"The Prince of Wales, London",Fantastic EVERYTHING,"Fantastic welcome by lovely, friendly staff. We sat outside in a lovely seating area and ordered a great Sunday roast dinner. Price is acceptable, surrounding attractive and comfortable and staff are faultless. Will come back again whenever I visit my daughter at uni",5
530,"The Prince of Wales, London",Australian visitors,"We loved this pub, the best out of all around.  Great food and all staff are so friendly,  made us very welcome. We went back 3 times.",5
531,"The Prince of Wales, London",Authentic Pub Experience,"We wanted to experience a genuine English pub and The Prince of Wales was the real deal.  We ate our food while watching a spirited game of pool right in the middle of the dining area.  Thanks to Shantel, our server.  Near the Imperial War...More",4
532,"The Prince of Wales, London",30th Birthday Party,"On Saturday 24th August I had a disney themed surprise party at the Prince of Wales. I cried upon my arrival at how beautifully decorated the conservatory was and how much food was provided, including so many different vegan options (the food was delicious). I...More",5
533,"The Prince of Wales, London",A great night had by all,We called up earlier in the day requesting to reserve a table for 12 of us as family were visiting from Ireland. We were given a lovely spot in the conservatory and served great food and drinks by very friendly staff. Thank you Tom 😊,5
534,"The Prince of Wales, London",Great atmosphere,"Friendly staff, excellent value, good quality food. Happy vibe. We were made to feel very welcome by the staff.",5
535,"The Prince of Wales, London",Visiting,"Nice cosy pub with nice decor, food was amazing as well as the service and the price of drinks for a zone 1 area is Fairly cheap.
A real pub with great atmosphere",5
536,"The Prince of Wales, London","An ""English"" Pub?","I walked by this place on the way to the Imperial War Museum. It looked good - from the outside - and had a lot of food touted and a decent looking menu. On my way back to the Elephant and Castle tube, I thought...More",2
537,"The Prince of Wales, London",Good local pub,Nice local pub with good range of ales. Dog friendly. Located close to a curry house to round off the evening.,4
538,"The Prince of Wales, London",Sunday roast!,"We arrived in London from the US on a Sunday and all we wanted was to hit a pub for Sunday Roast. Luckily, our air bnb was a block away from The Price of Whales. Extremely friendly and clean environment, also very family friendly. We...More",5
539,"The Prince of Wales, London",Great English Pub,"Stopped in based on the recommendation of a friend. Fish and Chips rocked!!
Clean, great service!! Also loved the USB power outlets by the booth. Super helpful!!",5
540,"The Prince of Wales, London",Lovely pub for a few pints after netball!,"Cute pub with a unassuming beer garden! Shantel was tops with serving us, knew our order, always friendly",5
541,"The Prince of Wales, London",Friendly staff and great fish&chips,"Arrived just after 9 pm when their kitchen closes. Courteous, friendly gentleman at the bar immediately went in and put in a last order. Great fish and chips (in my top 5 in London), lovely tartar sauce and mushy peas.",5
542,"The Prince of Wales, London",Great Pub near Imperial War Museum,"I lunched here on the way to the IWM.  This is my third visit over several years.  Excellent fish and chips as well as a burger for my companion.  Cold lager. Friendly helpful barmistress/managers (Karin and Tom).  Since my previous visit they’ve added Wi-Fi, and...More",5
543,"The Prince of Wales, London",Good good and friendly staff,"We had the fish and chips and burgers. The food was perfect and large portions👍
Friendly staff that made sure we felt welcome❤️",5
544,"The Prince of Wales, London",Very nice,"Very nice lunch there... vegetarian food available. We ate there with my bro, and loved everything! The food, the waitress, the atmosphere :) very good!",5
545,"The Prince of Wales, London","Warm and friendly, great for money.","My family and I came here for some food yesterday, to celebrate my father’s birthday. We all received more food than we expected for the price, so cheap for such amazing quality & portion, as well as so many options for all. My family and...More",5
546,"The Prince of Wales, London",Overrated ,We thought this was going to be a great night after reading all the reviews. It wasn’t as lively as expected but it was a Sunday so that wasn’t a big deal. Scouted from outside and a free shot as advertised. Most of the staff...More,3
547,"The Prince of Wales, London",Not a chain pub!,"So many pubs are owned by chains in London - identical menu, lousy food - not so here. The fish and chips are fantastic, the bangers and mash home-made and locally sourced, a variety of cask-ales, and a friendly (and a bit cheeky) staff make...More",5
548,"The Prince of Wales, London",First Night in England Dinner,It was late on our first day in London and we wanted fish n chips. Stumbled upon this place and so happy we did.  The serving was ample and not greasy at all. Perfectly crisp and yummy.  Wish we would've ordered the peas mushy. Highly...More,5
549,"The Prince of Wales, London",Great food and friendly staff,"Súper place recommend after seeing imperial war museum in morning. The roast beef and Yorkshire pudding is great
Highly recommended 
James",5
550,"The Prince of Wales, London",What a fantastic pub,"We have been using this pub for a while now, we often go for Sunday lunch which is always great, from the home made sunday roasts to the beautiful fish and chips, both most definitely recommended 

We recently had a birthday celebration at the venue,...More",5
551,"The Prince of Wales, London",Great time,Kerry and Caroline were amazing servers and made our experience a very enjoyable one! We will come back if we are ever in London again!,5
552,"The Prince of Wales, London",London Summer 2019,This is a fantastic little corner pub! The staff (Justina) and the owner (Tom) were incredibly polite and welcoming. We simply stumbled on the pub walking to the Imperial War Museum and were very pleased to have lunch in what appears to be a traditional...More,5
553,"The Prince of Wales, London",What a Great Place!,We were in London recently and had another great lunch on 4 July 2019 at the Prince of Wales.  Justina took great care of us.  I think we crashed a wake since there were several overdressed people plus a memorial picture of a guy by...More,5
554,"The Prince of Wales, London",Great pub,"Superb service from Shannon, Nick, Meghan and MacCauley great atmosphere and a friendly local pub.
We’ll be back soon.",4
555,"The Prince of Wales, London",bloody good pub - lol - I’ve had a couple,"My newly minted 18 year old and I are getting a taste of the London pub scene and The Prince of Wales does not disappoint! Fun, lively, mostly local crowd fills the place with brews, some miniature pool table, currently the African soccer cup on...More",5
556,"The Prince of Wales, London",Sunday lunch 14th July 2019,Great Sunday lunch and plenty of it. Margaret and Tom great hosts and all staff veryfriendly. Highly recommend this pub.,5
557,"The Prince of Wales, London",Enjoyed Enjoyed,This was the Pub we visited twice during our short stay in London - most friendly and accommodating staff - food was excellent  - really enjoyed our visit watching Wimbledon and  our lovely Lamb Shanks.     Would certainly recommend and visit again .,5
558,"The Prince of Wales, London",Massive serves of simple pub food.,"My daughter loved the pie. Our waitress Caroline was all smiles. We left very full. For those happy to have a regular meal in a locals pub, rather than some pricey flash gastro pub experience.",4
559,"The Prince of Wales, London",The best fish & chips of London,"The food is amazing, the service is perfect. We've tried many restaurants in London, but here is the best. Drinking a pint of Guinness also gives your a different and unique flavour.",5
560,"The Prince of Wales, London",Awesome Pub!,My friends and I are studying abroad and stopped in The Prince of Wales while we were on a field trip. The owner is super nice and it’s a great location if you’re looking for a break from chain pubs. Great prices and food as...More,5
561,"The Prince of Wales, London",Great surprise in London!,"We had no plans and ended up in this pub with no expectations.  We were surprised by the hospitality of the staff, the simplicity of the place and the quality of the food.  Highly recommend, we could not leave happier!",5
562,"The Prince of Wales, London",Incredible meal,"Fantastic traditional English pub experience.
Great service, food and atmosphere. Shantel was very friendly and helpful. Would highly recommend",5
563,"The Prince of Wales, London",Family gathering,"Wonderful food and drink along with top service, Tom and Margaret great hosts. Best pub around by miles!",5
564,"The Prince of Wales, London",Lovely,"What a welcoming place, greeted with a smile, everything we asked was met with enthusiasm, food was heartwarming and full of home cooked love! Thanks guys!",5
565,"The Prince of Wales, London","Friendly people, great food",Here visiting London with my 2 sons. Dinner was really tasty!  Lamb shank fish and chips and beef pie and calamari. Nice neighborhood feel. Over the top friendly service!  Love it!  Waitress Shantel (hope that’s right) was awesome.,5
566,"The Prince of Wales, London",Friendly pub with great food,"Friendly staff, good atmosphere and a good choice of food to suit our family of meat eaters, vegetarians and vegan.",5
567,"The Prince of Wales, London",Very nice place,"The food and the service was very nice. The staff was very friendly , especially Caroline who greeted us for the second time as old guests.  We enjoyed our time very much there.",5
568,"The Prince of Wales, London",Great pub with excellent service,"We've been here with 2 children. The pub was freandly, the food was great, and Caroline made an excellent service. We came back several times during our holiday in London",5
569,"The Prince of Wales, London",Ms ,Good place! The atmosphere is fantastic! So many local people come here to have beers! I really enjoy having food here!,5
570,"The Prince of Wales, London",Best meal in London!,My husband and I are on vacation in London and visited the Prince of Wales for a quick dinner with our two year old daughter. It turned out to be the best meal we’ve had in London so far and this includes at some top-end...More,5
571,"The Prince of Wales, London",Superb Sunday roast ,"Had a Sunday roast here with my husband and couldn't fault it from start to finish.

On arrival a friendly member of staff helped us find a table and took our order. 

They made me a gluten free roast beef dinner that was fantastic. The...More",5
572,"The Prince of Wales, London",Classic English pub experience!,What a delight! On our second night in London we went searching for a nice pub to eat at. We found this perfect place in Elephant & Castle. There's outdoor and indoor seating. We had the fish and chips as well as the meat pie...More,5
573,"The Prince of Wales, London",wonderful pub,good food with good service. The staff is very proactive.Give us good suggestion on what to order and good service.,5
574,"The Prince of Wales, London",A great place with great food and drink,"We had a family gathering at The Prince of Wales and I couldn't rate it highly enough. The food was lovely with brilliant portion size, great selection of beers and drinks. The atmosphere was very casual and relaxed and the service was top notch. Will...More",5
575,"The Prince of Wales, London","Fun, charming little spot!","A cute pub where we went for our first night in England. Plenty of locals, and a fun homey atmosphere!",5
576,"The Prince of Wales, London",Lovely place to come and have a great time,What a great place to come and socialise great service friendly staff and beautiful food (sausage and mash to die for) the owner Tom and Margaret always make you feel warm and welcome lovely people.. overall a fantastic place.,5
577,"The Prince of Wales, London",Fantastic service,"Come here regularly and always feel valued and loved. Great food, great drink and great service. Tom and Margaret were fantastic.",5
578,"The Prince of Wales, London",Yummy,"We were welcomed immediately upon entering this establishment. We love a welcoming, family atmosphere and that’s exactly what we received here. My husband had the fish and chips and I had steak and gravy pie. The food came out hot and very tasty. I highly...More",4
579,"The Prince of Wales, London",Must visite,"Nice place, delicious food. Nice place to spend time with friends or have a business lunch. Must visit",5
580,"The Prince of Wales, London",Sensational  Sixtieth Birthday Celebration,"Tom and Margaret O'Donnell   made such my 60th Birthday Party was memorable due  

to their AMAZING hospitality totally scrumptious finger food Samosas Onion Bhaji 

Voluvent .My friends wondered if Mary Berry had prepared the food it was so tasty 

The service was warm and attentive...More",5
581,"The Prince of Wales, London",Good food with nice people,"I liked the place very much. Good beer music and service.

The size of the meals are huge, so it might be considered to split it between 2 persons 
;)",5
582,"The Prince of Wales, London",Good food friendly service ,"Took family for our last day in London. Waitress was very friendly , food very good. Nice atmosphere! Toffee pudding desert was delicious! Would recommend , prices were fair.",5
583,"The Prince of Wales, London",Homey neibourhood pub.,"Food is good. Place is homey. Service is a bit spotty, but great is you just want a drink and read a book.",3
584,"The Prince of Wales, London",Nice food & people!!,"A nice place to rest with good food, friendly prices and a relaxed atmosphere. Very friendly people here! A place to come back for sure.",5
585,"The Prince of Wales, London",AMAZING SERVICE,"I cannot rate this service highly enough. The owner was delightful and I would come back here for sure. We had the fish and chips, the burger and bangers and mash. All were so good and well priced. If you get a chance, stop by.",5
586,"The Prince of Wales, London",Quick stop for lunch,"We had a short time to enjoy a beer and some lunch and came across The Prince of Wales.  Fast, friendly service and excellent food.  Great atmosphere!",5
587,"The Prince of Wales, London",Great Local Pub,"Two Aussies walk into a Pub. Sounds like It 's going to be a joke. NO, we DID walk into 'The Prince of Wales' at 11 am and ask if it was possible to watch the cricket. Tom and Karin came and made sure we...More",5
588,"The Prince of Wales, London",My Dads funeral and Wake,"Excellent hosts, very professional staff, an abundance of good quality and tasty food. 
  I can’t emphasise how happy and impressed I was with the way Margret and Tom took care of our family and friends on such an emotional and important day to us!
Thank...More",5
589,"The Prince of Wales, London",Superb! If all pubs were like this....,"Had an off the cuff visit with my wife and 6 yr old son and honestly don’t know where to begin. 
Warm, welcoming, friendly and more.
This pub has to be one of the best Ive had the pleasure of visiting. 
Didn’t catch the names...More",5
590,"The Prince of Wales, London",Nick is THE BEST!!,"Wow what a fun atmosphere! Stopped in for a few cold ones before heading the comedy club with my mates. Nick made our experience, going above and beyond our requests. A jolly guy who deserves the world. This place should be called Price Nick Of...More",5
591,"The Prince of Wales, London",Perfect,"The service was perfect and we ate fish and chips which was absolutely delicious. 
We strongly recommand this place",5
592,"The Prince of Wales, London",Proper boozer,This is a great pub... a proper boozer full of happy locals. Great friendly service and a fantastic Sunday roast. The kids meals were huge and the adults even bigger! Would be good to see a craft beer on tap but the Guinness was great...More,5
593,"The Prince of Wales, London","A High Recommendation Was Followed, And, We’re Grateful ","We were looking for a good sample of food and atmosphere. Taking a Trip Advisor high rating, we found what we were looking for there.",5
594,"The Prince of Wales, London",Sunday Roast Yaaaass,"Finally got so experience my husband's and daughter's favorite pub for Sunday Roast. It did not disappoint. I had the most tender roasted chicken. Pub has been remodeled recently and is light, bright and airy with comfy booths and chairs. Such a pleasant atmosphere.",4
595,"The Prince of Wales, London",Really nice diner! ,"Tom and his wife were the kindest man I ever met! Even if our English was far from perfect, he was really nice with us and did his best to understand us.
The fish and chips was awesome, I LOVED it! And there's lots of...More",5
596,"The Prince of Wales, London",Nice evening,Spend one evening to watch games. Nice place with nice ambiance. Friendly team. Good quality for the price.,5
597,"The Prince of Wales, London",Best pub in Southwark...possibly London!,Welcoming staff and locals. Great friendly atmosphere visit and eat often with my young family food is great (especially roasts),5
598,"The Prince of Wales, London",Proper pub,Stopped here today for lunch. Great food great value good hosts and pub full of proper people. Staff and landlord running a great establishment,5
599,"The Prince of Wales, London",Amazing experience,"Went for Sunday dinner with friends, was greeted by the most lovely man named Tom who made us feel welcome and even moved tables to accommodate us. Food was amazing wine was even better! Defo coming back! Well done Tom and his team!! X",5
600,"The Prince of Wales, London",Nic,"excellent meal, lamb roast is the best I’ve had. The most welcoming place around. Service is amazing. So attentive and friendly.",5
601,"The Prince of Wales, London",Miss Siobhan Barnard,Had the best Sunday ever I ordered the roast beef dinner and the food was amazing and fantastic customer service all staff are attentive the owner is a lovely Irish man thank you for a great Sunday,5
602,"The Prince of Wales, London",Superb pub with lovely atmosphere and great food,Had pie and mash here after seeing an advertisement for this outside the pub. Excellent meal in an atmosphere that wasn't overly noisy with a very friendly landlord.,5
603,"The Prince of Wales, London",Great!,"Great place to eat, drink and watch football! The food was fantastic and the service was great! Thank you very much!",5
604,"The Prince of Wales, London",Kindest Stop in London,The Prince of Wales had the kindest and friendliest staff and servers of any place we stopped in London. The food was excellent as well. It was brought out fast and tasted delicious. Great job to everyone!,5
605,"The Prince of Wales, London",Authenic pub atmosphere,"What a Pearl 😁 great atmosphere, serviceminded Staff and good food and drink. Recomended place to visit.",5
606,"The Prince of Wales, London",Real London Experience with Locals,My colleague and I happened to stumble upon this restaurant on our way to the Imperial War Museum. We were glad we did. The Fish n Chips were great as was the atmosphere and talking to the gentlemen there playing pool and the wait staff....More,5
607,"The Prince of Wales, London","Good food, great service!","You would certainly be hard pressed to find a pub in the UK that offers the same service. Tom was fantastic, knowledgeable and friendly and made every effort possible to ensure we had a great lunch.",5
608,"The Prince of Wales, London",Great find!,"Our first visit and we were met with friendly service, delicious food and a good range of beers all at very reasonable prices. Very good for sport on TV too. Cheers!",5
609,"The Prince of Wales, London",A rare gem! Brilliant traditional pub,"This place is amazing - incredible staff who are always up for a chat or to make sure you’re looked after. 

Delicious food, cheap and great prices on drinks too. 

Grab a pint here for a proper London pub! 
Always shows the sport too",5
610,"The Prince of Wales, London",Traditional,Visited the Prince of Wales SE1 on a couple of occasions  greeted by friendly staff each time. Landlords Tom & Margaret so very friendly and accommodating   The food on offer delicious. I had the fish & chips on my last visit. This time traditional pie...More,5
611,"The Prince of Wales, London","Fantastic atmosphere, Warm & Friendly staff","Stopped in for a quick bite before hitting the Imperial War Museum. Fantastic neighborhood pub. The manager was so welcoming and friendly turned a quick stop into a very nice experience. Food was fantastic, wish we had more time to stay.",5
