,Restaurant_name,review_title,review_content,review_rating
207,The Golden Chippy,Best in London?,"I have reviewed loads of chippies in London and this is the best yet. Great food, great service, great value. The best thing about it for me is the batter, perfect thickness, really crispy and amazing flavour. The fish is white and flaky which makes...More",5
208,The Golden Chippy,Under-rated,"It’s rare to eat at a place ranked as “Best Reataurant” and not be let down by the hype.
Food is perfectly cooked (as it should be) and the service is warm and friendly.
A must for anyone wanting to savor the delights of a...More",5
209,The Golden Chippy,traditional and tasty,"I have been in the area for some events and accidentally ended up in this place, I was so surprised how traditional and tasty the fish! strongly recommended.",5
210,The Golden Chippy,"Very traditional , very tasty!","Coming here very often, never had anything bad to say ! same level all the time! 
I am fish lover and this place is just perfect !",5
211,The Golden Chippy,Yet Another amazing Plate Of Food,"Middle Skate perfectly cooked,mushy peas,tartare sauce,lovely chips.
If there is a better piece of fish than i have just eaten,ive never seen it.
Service fantastic as usual,lovely family vibe,good decent people.
get in there people,your missing out,just wander a little bit out of tourist greenwich...More",5
212,The Golden Chippy,Just Brilliant ,"Perfectly cooked fish and chips .

First class service , it's so obvious the guys want to keep up the reputation they have .

Good work guys , that meal was just what we needed",5
213,The Golden Chippy,"Love,Great,Vibes and the best Fish from Europe to New York!!",This is my second time eating here and I have to say.. THIS PLACE GETS BETTER AND BETTER THE FISH IS OUT OF THIS WORLD! Do your self a favor and make sure you eat here wether your from Europe or America like me because...More,5
214,The Golden Chippy,Fish and chips,"I don't need to say many things about this restaurant. Basicly this is the best restaurant in London to eat fish and chips and the service is amazing. ""Gran Canaria"" 🇪🇸🇮🇨",5
215,The Golden Chippy,Still the best fish and chips of my life,"Back again I had the cod , chips and salad. For 10£ you get yourself the best fish and chips I’ve ever experienced in my entire life. Simple and delicious. The staff are also amazing and friendly. They came to ask if everything was ok...More",5
216,The Golden Chippy,Fabulous Fish and Chips,"We actually stumbled on this chippy restaurant as we are not local , the newspaper articles caught our eye and we were intrigued.This is a very ordinary looking chip shop with a small little area for outside eating .It is clean , brightly decorated and...More",5
217,The Golden Chippy,Bang bang👌🏼,Great fish and chips🐟. Great value for money💸. Wonderful service🤩. Will be back💏. Absolutely perfect 👌🏼,5
218,The Golden Chippy,Awesome,"We visited this restaurant while in London and we LOVED everything about IT. The owner and staff provided excellent service. So, if you are in London you must try the fried chicken.",5
219,The Golden Chippy,Good food,"Good food, good atmosphere, not how we were expected but was everything ok per total. Maybe we'll see you next time, when we'll hope for better experience than the first one. It's not the best Fish & Chips ever (because we had one in another...More",4
220,The Golden Chippy,Best Fish & Chips,"The best fish & chips I’ve had in London. 

I’ve lived in London for 6 years and finally found the best chippy at good prices. 

I will certainly be back. 

Great job!",5
221,The Golden Chippy,Good,"Good portions, good price and a good quality. Open later at night and only a short distance from the local travellodge.",5
222,The Golden Chippy,Best Fish and Chips,"My wife is a bit of a Fish and Chips snob and she (and I) think these are the best we have had including Ireland, America/Alaska and New Zealand. 
We had the Haddock which was golden and very crisp, done perfectly. The chips were hot...More",5
223,The Golden Chippy,Faithfully loyal to this place,"I'm in London pretty often on business and have my favourite restaurants usually booked up and set, but I can never bring myself to skip Golden Chippy, not fancy in the least, but its the most fab fish, and the waiters are so friendly...time and...More",5
224,The Golden Chippy,Absolutely awesome!,"Made the trip from Sydney, Australia. As soon as we entered the shop we were warmly welcomed by the owner and his staff. We sat at a table and the service was extremely polite and informative. The food is all made fresh so our meals...More",5
225,The Golden Chippy,Overpriced!!,"Small portions, most of my chips looked preheated, pie was dry, squeezed in like sardines, partners cod was more batter then fish. Very pricey for what you get, a small dog ( owners) behind Till area where food is served, polite staff but would not...More",2
226,The Golden Chippy,Great Old Chippy,"While working in London this week came across this gem in Lewisham 
After long day wanted something hearty this certainly hit the spot
Great staff gave option to eat in or take away, opted to eat in cold beer offered swayed that one
Food out...More",5
227,The Golden Chippy,Top Draw,Fair play to the Golden Chippy. Fish and chips is one of those things that sounds like a great idea at the time but afterwards you wish you hadn’t. Not the case here. The fish is finished in the most golden but light batter. Not...More,5
228,The Golden Chippy,Perfect ...Better quality food than a top end restaurant,"Traveled quite a few miles to go there after reading great reviews. Had foreign guests with me who'd never had fish n chips. This chippy did not disappoint. Service was A1, really friendly and attentive. Several cold beers available which was lovely, sitting outside on...More",5
229,The Golden Chippy,Best fish & chips!!,"Wow, what a happy restaurant! We were 9 people that just arrived, nothing was a problem for the staff, a rare find now days! They got us seated, were super helpful & service was done with a smile👍The food was amazing! Fresh, big portions &...More",5
230,The Golden Chippy,"5 stars for service, 2 stars for food","The person at the counter was the most welcoming, lovely person I've met while I've been in London. Even guessed our New Zealand accent correctly! Didn't get his name but don't think he was the owner, had an English accent but looked like he had...More",3
231,The Golden Chippy,Best Fish and Chips in London,"Travel from near Hampstead for an hour just to have fish and chips from the Golden Chippy. Amazing chips, amazing fresh fish, fantastic side salad, great service and very reasonably priced. Outside seating as well. Great staff. Highly recommended",5
232,The Golden Chippy,Worth the trip from DC just for the fish and chips,When we booked our trip to London we wanted to make sure we found a great place for fish and chips so we turned to Trip Advisor. This place had great reviews so even though it was a tube ride and train ride across town...More,5
233,The Golden Chippy,Great chips!,Just fancied a bag of chips during a one night stay in Greenwich. Walked out of my hotel and then straight across the road was the Golden Chippy. The chips were fab and at £2 a bag a pretty great price too. Staff were friendly...More,5
234,The Golden Chippy,Fab food,Had a lovely meal last night at this fab chip shop . Sat outside in the sunshine even had a couple of beer . Excellent food and very good value for money . Family run business and they very lovely chatty people . Thanks for...More,5
235,The Golden Chippy,Finest Fish and Chips that I have had,"If only that was available elsewhere.
Tasty, not oily, fish and chips. The salads are very good too. My wife noted that she always asks for lemon when eating fish and chips, not in this restaurant. Extremely friendly staff, a family business in its finest....More",5
236,The Golden Chippy,Excellent service and food!,"Fish and chips were excellent, but the service was by far the best I’ve had. They made excellent suggestions to make our London trip a wonderful experience. We had some great conversations with the server and they are very passionate about their business. Couldn’t recommend...More",5
237,The Golden Chippy,Amazing food with friendly service!,We came all the way from our layover near Gatwick to try The Golden Chippy and it did not disappoint. Amazing delicious fish and chips alongside the friendliest service we received in England. A must try for anybody visiting London.,5
238,The Golden Chippy,"Best fish and chips in London, period","By far the best fish and chips I have ever had.

Very crispy fish but not oily or greasy, which is something I had never experienced before, making the food very enjoyable. The salad is very tasty with a nice twist, and the service is...More",5
239,The Golden Chippy,Best authentic meal ever!,"Drove 45 minutes to get to this great little restaurant because of the reviews. From the second we walked through the door,  both father(owner) and son greeted us immediately and got us seated. There were 7 of us and we were in a time constraint...More",5
240,The Golden Chippy,The nicest service and great food.,"The service: the staff were amazing. They catered for us as if we were family and went above and beyond what we expected. We were fasting and they made us a special halal batter and treated us so nicely. It wasn't just us, we also...More",5
241,The Golden Chippy,Tops,"No disappointments here.  We had haddock, chips, and Frid chicken.  All very good but the fish was outstanding.  We would go back for sure for the fish.",5
242,The Golden Chippy,Excellent service and amazing food! ,We were looking for a fish and chips restaurant in Greenwich after a day of sightseeing and happened upon this little gem. The staff was extremely accommodating and friendly and the food was delicious. The haddock I had was fresh and flavorful. It was the...More,5
243,The Golden Chippy,always good,"We have just moved here, 3 weeks ago and have visited this place 3 times already. We love the team, the food is always excellent and we feel very good value for money. The restaurant is always busy, but never packed and too noisy. We...More",4
244,The Golden Chippy,"Best experience, best customer service !",Was just there moments ago and had the best customer service experience followed by a perfect meal !! Go here !!,5
245,The Golden Chippy,Great pick!,Awesome spot! Glad I made the little venture to get there and try the fish and chips. The meal was very filling and reasonable price for the quality and portion.,5
246,The Golden Chippy,Fish n chips,Worthy our visit to this restaurant. The fish and chip was very delicious. Fish was fried crispy outside and moist inside. The chips was crispy and not oily as other places we have tried. Recommended!,5
247,The Golden Chippy,Perfect !!!,Perfect choice if you fancy a real fresh Fish&Chips very rare these days. The cod is amazing and super white.,5
248,The Golden Chippy,"Worth the 4,000 mile trip!","While planning our trip to England to visit family, we looked for the best fish and chip shop and found the Golden Chippy. It did not disappoint! Everyone, including the local family members, loved the food! My daughter could not get enough of the battered...More",5
249,The Golden Chippy,Fantastic food and service!,"Had a delicious meal, were very well looked after and even our cockapoo had a treat - a battered sausage that the owner cooled in the fridge! Good footy banter too. Thanks from the Man City fans. We’ll be back.",5
250,The Golden Chippy,Best Glunten Free fish & chips,Best fish & chips cannot be beaten service with a smile best prices no problem for gluten free very pouplar place with loads of customers coming back,5
251,The Golden Chippy,Great place to eat the traditional fish and chips,"Recommended place to eat the traditional Fish and Chips. Fish quite fresh, well prepared meals and affordable. The people who work there are very attentive and friendly. 5 stars.",5
252,The Golden Chippy,5 stars well deserved,We decided to go there after reading the reviews and also seeing a video on Facebook (insider food or insider travel not sure). It was far away from our hotel and the cab ride was expensive but it was so worth it. If you are...More,5
253,The Golden Chippy,The best dinner in London,This was the best place i have ate at while in London. The cook Chris is truly a legend with great service and an awesome atmosphere. Highly recommend eating here. I will be returning again no doubt.,5
254,The Golden Chippy,Nom nom,Stopped by on way back from the marathon - perfect recovery food - crispy batter and tasty chips all served by friendly staff.,5
255,The Golden Chippy,Validate a Tripadvisor suggestion😉,"We had an excellent fish&chips meal served by a very nice crew. And as dutchies are we look for the value for money aspect. Great Large very tastefull meal including a large soda for £13,50 per person only.",5
256,The Golden Chippy,"Great Owner, Great Food!",I loved this place! Great family owned business! The food is made from love! They are all great help with information about there food and beers also very helpful with information about transportion. I loved the outside sitting area. If I was in London longer...More,5
257,The Golden Chippy,Ordinary,"I love to indulge myself into a good fish and chips once in while, and heard very nice things about this place and tried their fish and chips finally, it is fresh but too oily and ordinary !",3
258,The Golden Chippy,This is the place!,"Don’t miss it if you are a lover of fish & chips! Really fresh and tasty fish, homemade chips. A bit noisy the time we visited but the staff is really friendly and fun. A must go if you visit London.",4
259,The Golden Chippy,The best fish & chips in London,"Fresh, sweet, firm fish is served. Overall, it’s a fish & chips with high quality that you should never miss it during your stay in London.",5
260,The Golden Chippy,The best fish and chips in London,Amazing location and crew. The fish and chips was one of the best I have ever had. Perfectly cooked and served. The chef was very friendly. We celebrated my bachelor party in London and this improvised stop was one of our best moments of the...More,5
261,The Golden Chippy,Best « Fish and chips »,"What a splendid place! The fish was delicious and so crispy. It is also accompanied with a lovely salad.
We recommend to eat it in the restaurant instead of taking out, so you can taste their amazing sauce. The staff is always considerate and friendly....More",5
262,The Golden Chippy,Don’t let the smell trick you. It’s great.,"I passed by with my parents in July and decided to keep on going due to the fried smell. Poor decision. 
Four months later, I went with 3 people and is definitely the best fish and chips I’ve ever had. Cheap and nicely attended by...More",5
263,The Golden Chippy,Value for money. You have to taste it!,very tastful food. We orderded fish and chips. they were the best i ve ever had. very close to metro station.,5
264,The Golden Chippy,Best Fish & Chips and Best People,"The Golden Chippy is a restaurant you absolutely must try! My friends and I travelled an hour from our hotel two nights in a row just to eat at this restaurant. The fish and chips are amazing, and they had a gluten-free batter available for...More",5
265,The Golden Chippy,Perfect fish and chips!,"Visited here with my family and we all ordered cod and chips. Honestly the best fish chips, with a light crunchy batter, melt in the mouth cod, and tasty chips. The salad that came with it was fresh and delicious. I definitely recommend this restaurant.",5
266,The Golden Chippy,Best fish and chips in the world,"We highly recommend stopping here for the best fish n chips ever. Very friendly, fast and efficient service, warmly welcomed everytime we ate there. I wish I could give more than 5 stars.
Tom & Doris, Ottawa, Ontario, Canada.",5
267,The Golden Chippy,Mid afternoon snack,"We popped in to the golden chippy mid afternoon for something to keep us going until the evening.  4 bags of chips ordered, we waited a short time whilst they were cooked fresh for us. The owner was great, kepping my boys entertained. Superb chips....More",5
268,The Golden Chippy,Amazing fish accompanied by perfect chips,"A nice family-owned restaurant, friendly staff and great food of high quality, but also quantity. The standard fish is pretty large :)",5
269,The Golden Chippy,Super amazing test,"Really it’s the best Fish & Chips in whole London, easy to reach by train from London bridge station ( platform 1) toward Greenwich station , then walk just 5 mins (0.3 mile) to reach this amazing restaurant 

I ordered 2 types of fried fish...More",5
270,The Golden Chippy,Delicious,"We had got a warm welcome, the hole Team is very friendly and the Food is delicious.... a good place to have Fish and Chips.",5
271,The Golden Chippy,Very decent Fish & Chips in London,"I popped into this place the other Monday night after work. I had the Cod, chips & mushy peas with a glass of white wine. I asked for a small fish and 1/2 the usual chips, this wan't a problem for the friendly and efficient...More",4
272,The Golden Chippy,Best fish & chips...EVER,"Food, service, quality, staff, price...outstanding. Proprietor was hands on. Gave us an extra gratis small plate of chips to test the (to these unknowing Australians) mystery condiments prior to consumption. Highly recommend this establishment.",5
273,The Golden Chippy,Bristol Boys Break,Warm and friendly welcome. Friendly staff.  Nothing too much trouble. Excellent freshly cooked food. Reasonably priced and a bonus of being able to have alcohol with it.p,5
274,The Golden Chippy,Golden Chippy at Greenwich Loncon.,"Travelled 14,000km to London n chance upon this. A Father and Son Cooked to perfection, served in the most friendly n humble family mini outlet in Greenwich.",5
275,The Golden Chippy,You won’t want to miss it!,I have a high standard for deep fried food and this fish & chips is the best in London! The cod is absolutely fresh without fishing smells. We had a great conversation with the owner and he insists that the fish & chips quality is...More,5
276,The Golden Chippy,Heard it was good,"I had been at Greenwich and having read the reviews for this chippy thought I would give it a go, nice fresh fish and chips for the money.",4
277,The Golden Chippy,Superb,Finally we found a great f&c restaurant - really worth a visit.... attentive staff and haddock cooked perfectly!!,5
278,The Golden Chippy,If only all fish and chips were like this!,"I was looking for something to eat in the Greenwich area and looked up TripAdvisor to see the reviews on restaurants. The reviews for this place were brilliant, so I thought I'd give it a try. I was slightly worried that I would be disappointed....More",5
279,The Golden Chippy,"Coeliac, eat your heart out",Incredible delicious crispy fish and chips with curry sauce and mushy peas. I'm moving into this plaice. Heh.,5
280,The Golden Chippy,Excellent!,"Great food, great service, great prices. Indoor and outdoor seating, Would highly recommend. Fabulous!",5
281,The Golden Chippy,"Best fish and chips, and surprised with minty salad ","Went in for lunch, and loved the fresh fish and chips. Rock fish was more tasty than the usual cod/haddock fish. Loved the salad which had a hint of mint. Huge portions, reasonable price for London.",5
282,The Golden Chippy,ABSOLUTE GOLD,"The chips were cooked fresh and to perfection. I can say the the same for the battered sausage and the cod as well. Tge service was great. The team were great at interacting with us. All in all, I highly recommend a visit.",5
283,The Golden Chippy,Great visit for the family.,"I dined here with my parents and son.  The dishes were fresh, food was excellent and the service was exceptional.  The owner came out and talked to us and even gave us a sample of the Cod to try(we ordered Haddock and another item).  Portions...More",5
284,The Golden Chippy,Fantastic Fish & Chips,My two teen boys and I had the opportunity to visit the Golden Chippy through the Meet&Eat Tours and we had the best fish & chips there. The fish was light and flavorful without being too greasy. The chips were perfect for soaking up the...More,5
285,The Golden Chippy,Fish & chips like they use to taste !!!,"I was in Greenwich & felt a bit peckish. I didn’t want to go to a pub, or have a burger. So I checked with trip advisor & saw that the golden chippy had some great feedback. It only took me about 5 mins to...More",5
286,The Golden Chippy,Best in Greenwich,"When you are in Greenwich and craving Fish and chips this is the place I recommend. Staff are friendly, food is good.",5
287,The Golden Chippy,Southern Fried Chicken,Just had SFC at this chippy and just had to say it is amazing. Probably the best I have ever had anywhere. It’s his own recipe apparently but do not miss the opportunity to try it. It’s fab,5
288,The Golden Chippy,Heaven!,The best fish and chips I have ever eaten! The batter on the fish is very light and crispy. The chips were hot and fresh. The mushy peas were a delight. Chris is very friendly and made for a great experience.,5
289,The Golden Chippy,The best!,This is the best fish and chips restaurant I have ever been too. Their fish is crispy and their chips are moreish. The staff are so friendly too and very welcoming.,5
290,The Golden Chippy,"This is a really, really good fish and chips restaurant ","Take the train or DLR to Greenwich, turn right out of the station along Greenwich High Road for 5 minutes and then cross over to number 62. 
Ignore the plain decor; this restaurant is far better than it appears and serves the best fish and...More",5
291,The Golden Chippy,First trip to London with my son,"I think this place is the most delicious fish and chips restaurant in the world. We have enjoyed all of them. If you go to London, Golden Chippy does not disappoint you. I would really like to go back to Golden Chippy one more time....More",5
292,The Golden Chippy,Amazing! Worth the trip to Greenwich.,The fish and chips were to die for. Best we have ever had in London. The side salad was the icing on the cake. The service was excellent. Chris visited our table and shared additional items from the kitchen including fried chicken. That too was...More,5
293,The Golden Chippy,Good food and amazing service!!,"Highly recommend this wonderful Place.
The staff members are so friendly and helpful
Had the cod and chips it was soo good!!",5
294,The Golden Chippy,Best fish and chips ,"Better than New England area. Chose Haddock and halibut instead of cod, a little untraditional but excellent. Worth a trip out.",5
295,The Golden Chippy,Fantastic food,"Just visited after reading other reviews and we were not disappointed. Ordered cod and chips, chicken fillet burger and chicken nuggets and chips. 9 yr old said it was the best chicken nuggets he has ever had 👍 Staff are really lovely. Ate outside, heater...More",5
296,The Golden Chippy,Superb Fish and Chips - Simple as that!,"My goodness what a find. A small establishment that’s friendly, efficient and quite simply serves the very best fish and chips I’ve ever tasted.

I chose Haddock and chips, this freshly cooked and served with an accompanying green salad. A jar of tartare sauce was...More",5
297,The Golden Chippy,Best in London,"Fish&Chips is extremely delicious especially cod fish. Thanks for hospitable and warm attitudes. Absolutely, I wish retry that taste.",5
298,The Golden Chippy,BEST FISH N CHIPS I'VE EVER HAD!!,"This is honestly the best fish and chips I've ever had. I never eat batter,  because its normally very greasy. But this was the first time I ever finished a whole portion of battered fish. I went for haddock which was excellent. The salad was...More",5
299,The Golden Chippy,fab fish and chips!,"This place does an amazing fish and chips, fresh and plentiful food, friendly staff and reasonable prices for Greenwich :-)",5
300,The Golden Chippy,Brilliant little gem ,"Fantastic fish and chip, just came down to London to see a few friends but then came across,and it was a lovely delight and not too oily",4
301,The Golden Chippy,Recommended by all means,"Great food, amazing service, very good prices, large portions, what more can you ask for. And best of all, away from all the crowds. To be fair, I don't have much comparison when it comes to fish&chips, but this felt truly local and much better...More",5
302,The Golden Chippy,Amazing Fish and Chips with Great Service!,The customer service here was phenomenal with the staff being highly attentive. The fish and chips were cooked perfectly with an assortment of condiments when eating in. I could not have asked for a more positive experience. I can't want to go back!,5
303,The Golden Chippy,F&C!,"Visited today for lunch and I was very satisfied with the food. Great tasting Chips, cooked fresh. The fish is fresh, none of that frozen rubbish used in most other restaurants. The owner is friendly, staff and service first rate. One of the best Fish...More",4
304,The Golden Chippy,Love the fries,"The quality and freshness of the food was amazing. Service was also good and the staff were professional.
Could't be happier from this experience.",5
305,The Golden Chippy,A perfect meal to compensate for a hard days work,"Having spent most of the day on my feet at Excel, I was looking for something simple but special. The Golden Chippy provided it with a full plateful of cod and chips, mushy peas and tasty salad with hints of mint - accompanied by a...More",5
306,The Golden Chippy,"Super friendly service, good value ",Popped in for some food on way back to hotel. Wasn't expecting such a friendly and welcoming service. Chips were great and was given a little freebie taste of some fish bits. Also do veggie spring rolls and other friend foods. Pretty good pricing too....More,5
307,The Golden Chippy,AMAZING,Randomly found this fish and chips restaurant and loved it! Fish and chips were delicious and cheap too! Also the people who worked there were so kind! Gave us some extra fried chicken for our flight home :) 10/10 would recommend!,5
308,The Golden Chippy,The Golden Chippy excellent food and service,"I saw that the Golden Chippy was very  highly rated on Trip advisor and happened to be in Greenwich on Sunday 24 February early evening just before 6pm so I decided  to visit for fish and chips. 
There is a small seating area inside the...More",5
309,The Golden Chippy,A lovely little place,"We were surprised to find that the innocuous looking chippy just down the road from our Premier Inn was rated 16th best restaurant out of over 19,000 in London so thought we’d check it out. Service was exceptionally helpful & friendly, fish and chips were...More",5
310,The Golden Chippy,Stunning Chippy!,"Fancied fish and chips for dinner with a friend. Had a quick look online and saw the good reviews. It's difficult to live up to such high reviews but I thought I'd give it a go. This place exceeded expectations.
The food was exquisite -...More",5
311,The Golden Chippy,"Winner, winner chicken...er...fish dinner!",You can't visit London without visiting a chippy! This is an institution that triggers such childhood sentimentality! Let's keep it simple - deep fried hake and chips. There. Your life will be better!,5
312,The Golden Chippy,Florida Review,"We had a five-day stay in Greenwich and we ate at The Golden Chippy at least three times and had we not missed the closing on two occasions, it would have been more.  The fish and chips were the best I have ever had.  Fish...More",5
313,The Golden Chippy,Best fish and chips,"The restaurant is a properly location that you can easily call real restaurant and not a fish and chips shop, in fact the prices are a big higher and normal places but the food is absolutely delicious. 
Amazing and stunning decoration of the dish.
Congrats...More",5
314,The Golden Chippy,"Small, Quaint and Yummy!’","I had just arrived at my hotel and smelled something yummy!  I walked across the street and lonand behold was The Golden Chippy!  I walked in and was greeted. It was already packed, but luckily a nice gentleman offered to share his table. I went...More",5
315,The Golden Chippy,The worst fish and chips I've had for a very long time not good at all,The fish was overcooked and it was not fresh staff were very polite but that is about it. And I will not be going back. But the Golden calf is very nice indeed,2
316,The Golden Chippy,The best so far! ,"The best fish and chips ,they might even be in competition with northern fish and ship. Good portion size and delicious.",5
317,The Golden Chippy,Anazing,It’s hard to find a decent fish and chip shop in London but these guys are beyond good. The fish falls apart and the chips are never too greasy. My go to every time I get in the mood for a chippy night.,5
318,The Golden Chippy,Mr,Fantastic chicken by far best I’ve had in London & chips are lovely thanks to all the staff who make your visit a good one,5
319,The Golden Chippy,Fish and chips expert,"ALWAYS fantastic!  Friendly hospitality.  Never disappointed.  From Kensington just for my “fix”.
Worth the trip!",5
320,The Golden Chippy,Simply the great!,"The Golden Chippy is a place you must visit to taste real fish and chips. The staff is great. They explained everything to us. Price reasonable, and big portions!",5
321,The Golden Chippy,Absolutely delicious,A fantastic chip shop where the fish is fresh and the batter beautifully Golden.  Great chips too.  The owner is great and this place is a must.,5
322,The Golden Chippy,"Delicious, Delicious & Delicious!","I can't tell you how amazing it was to eat such incredibly tasty, well cooked and nicely presented fish and chips in Greenwich.  I chose to eat-in this little gem of a place which had a stream of people ordering take aways because they already...More",5
323,The Golden Chippy,Heart Stoppingly Good,"Yes, the holy grail has been found, and who would have thought it.. its in SE10! The service and style brings the food to the front without trying, a great experience through and through.",5
324,The Golden Chippy,Fish & Chips with Salad!!,Having read about the Golden Chippy I had to visit when in Greenwich and wasn’t disappointed.  Lovely little traditional chippy with seating for about 10 people inside plus more seats on the pavement outside. Being freezing I opted for inside and was immediately struck with...More,4
325,The Golden Chippy,"Best chip shop in London? Nah. Best chip shop in the world, more like.","I’m English. I’ve eaten chips from Cornwall to Cumbria. My standards are high. 

Nothing beats the Golden Chippy - take my word for it.",5
326,The Golden Chippy,best chippy ever,"This is hands down the best chip shop i have ever been to, the haddock was incredible i will definitely be returning.",5
327,The Golden Chippy,Top notch!,"Easily one of the best fish'n'chips I've ever had. Large portions, delicious food and the ONLY place where you get extra chips FOR FREE! We even got served extra fish for free when they heard we were Greek! Service was exceptional too. Can't recommend enough....More",5
328,The Golden Chippy,Simply the best,"Excellent Fish & Chips ... as so many others have already stated, this might just be the best you'll ever have. Generous portions, likeable staff, food and drinks are very affordable ... what's not to like? The restaurant is rather small(ish) and very very busy,...More",5
329,The Golden Chippy,Best fish & chips,"We found chippy's while searching for the 'best fish & chips in london'. 
I can honestly say that I had the best fish and chips ever (I'll leave the pictures as proof - big, juicy piece of fish, lots of chips, a refreshing salad and...More",5
330,The Golden Chippy,Overnight in London,"Been a while since I last visited. Still top notch. 

Staff always welcoming and chatty. 

Cod chips and mushy peas still the best I have had in London. 

Eat here rather than in hotel if staying nearby. Seating always available plus a mug of hot...More",5
331,The Golden Chippy,Outstanding!!,The food and service is excellent.  We visited twice and it was outstanding both times.  Tom says ‘G’day from Perth’,5
332,The Golden Chippy,The BEST!,"Chippy’s...wow over 6 months later and I’m still thinking of their mouth watering food, their wonderful, personable service, and their quaint and comfortable location. 

I’ll continue with a disclaimer. I love fish and chips. I love Yelp. I’ve never written a Yelp review, but I’ve...More",5
333,The Golden Chippy,Fish and chips,"D E L I C I E U X ! 👌
probably the best fish and chips in london, if you've been to go and taste this fish you're not going to be disappointed!

(very reasonable price)",5
334,The Golden Chippy,Great pup with quality eats,"I didn’t have super high expectations seeing it was so close to all the museums and other touristy attractions, but wow! Great pup!

The bartenders were super friendly and kind. Service was quick and efficient (which is rare I’m finding in the UK). I had...More",4
335,The Golden Chippy,The best,"Just a friendly reminder to other restaurants that you don't have to be big to be amazing! They take care of every detail and make sure you're OK with everything. 

The fish is AMAZING, crunchy on the outside and perfectly cooked on the inside!!

Also...More",5
336,The Golden Chippy,Fish and chips as it should be,"The fish and chips is excellent - light, crispy, tasty batter served with the perfect chips and side salad. Good portion size too. Will be returning for sure!",5
337,The Golden Chippy,Delicious,"Now that was how to cook fish and chips.
Everything was just perfect.
Ten of us all loved it intact we was so full we did not go out for an evening meal.",4
338,The Golden Chippy,Approved!,"great restaurant with delicious menu! I think one visit was not enough, but it was a great experience!",5
339,The Golden Chippy,Xmas Eve Tradition! ,"Fish and Chip supper is mine and my boyfriend's Xmas eve tradition so it was only right we tried out the ""best chippy in London"" and I can safely say I 100% agree with its title!! Easily the best fish and chips I've had in...More",5
340,The Golden Chippy,Dinner,Excellently cooked fish and chips were amazing! Very suitable with family or friends. Good ambience!,5
341,The Golden Chippy,lunch,"this was the best fish and chips on our visit
i must admit, as an ex-pat I was so looking forward to a plate of traditional fish and chips and I must say i was thoughrly dissapointed everywhere we went
we had marginal food for...More",4
342,The Golden Chippy,Great Fish & Chips,Ate here while staying on business at the Greenwich Premier Inn. There is loads of choice in Greenwich but decided to try this place out based upon the trip advisor reviews. The cafe is just a few tables at the front of a chip shop...More,5
343,The Golden Chippy,"Fantastic food, friendly staff","We were a family of 4 looking for a late afternoon dinner and were impressed with the friendly ambience. 
Staff were very friendly and helpful. 
Food was extremely tasty and well presented.
I will definitely return when next in the area.",5
344,The Golden Chippy,Excellent Fish & Chips,Lovely food with welcoming and pleasant staff. Freshly cooked cod and chips served on a plate to eat in with a lovely side salad. Good value for money thoroughly enjoyed.,5
345,The Golden Chippy,Well worth the cab ride ,Took us about 25 minutes from Westminster abbey area.  It’s rated the best fish and chips for a reason.  Staff is super friendly and helpful in what yo order and how to eat certain dishes. Highly recommend this spot. A few tables inside that can...More,5
346,The Golden Chippy,Quite simply the best Fish n Chips in London....,"Quite simply as good as it gets,Middle Cod,Skate wing & Rock,cooked to perfection. Friendly service,nothing is too much trouble. Not my first visit either....Well played Kris & Team.Pete",5
347,The Golden Chippy,New Years Eve meal - couldn’t have chosen better ! ,"Visited on New Years Eve with family and friends for what was a perfect meal.

Every meal was cooked to perfection, fresh, not greasy and served by a friendly team.

Can easily see how the restaurant is rated as it is and would certainly recommend...More",5
348,The Golden Chippy,Amazing!,We stumbled across the Golden Chippy on NYE as it was just a few minutes walk away from our hotel. Our table for 9 was accommodated within just a few hours of booking despite them being really busy! The staff were so friendly and attentive...More,5
349,The Golden Chippy,Definitely the best chippy in London ,"So what makes a great chippy? 
Food - yes. I had perfectly cooked cod. Large and delicious. 
Chips done just right. Not greasy and very tasty. 
Price. All good here.
Choice: Everything on the menu you want. Even beers and wine if that takes your...More",5
350,The Golden Chippy,Didn't fail us yet again.,"Took our visitors from NZ, Australia and Malaysia...all enjoyed it.
Fish was cooked to perfection as usual and as usual well looked after.",5
351,The Golden Chippy,Very friendly and good service,We are from Hong Kong and the first time visiting London. Their service are really good and friendly. And the proportion of food are really worth it. And it taste really nice. And it’s really warm that they give us mint candy after the meal.,5
352,The Golden Chippy,woow  ..  amazing,lucky to visit this restaurant with friend and very beautiful meal and nice food with  good service and  friendly staff  .. prices are average,4
353,The Golden Chippy,The best fish and chips,Had seen great reviews on trip advisor. We lucked out and our hotel was a walk away from this place. It is the best fish we have ever had. Chris the owner makes it even better. I would go out of your way to try...More,5
354,The Golden Chippy,"Probably the best fish & chips I've had, in London or otherwise","We passed this little corner spot walking from a night out back to our hotel. Even though we were full, the smells coming from here were great and we all said we'd need to come back and check it out.  One of my coworkers did...More",5
355,The Golden Chippy,Very enjoyable,Six of us called in as we were staying near by and we're greated by the owner with a warm welcome. Food was excellent and we all enjoyed our meals.,5
356,The Golden Chippy,Home away from home,What's there not to like fish check chips check great service double check makes me want to go back check check check.,5
357,The Golden Chippy,Golden Chippy,The staff is very friendly. its a small place with almost home feel like. the fish was good. also the rest of the food.,5
