,Restaurant_name,review_title,review_content,review_rating
180,The Gurkha Restaurant,Never disappoints,I'm a regular visitor to the Gurkha. The food is excellent and the staff are exceptionally friendly. I had the Everest Special this time and it was delicious. Will always go back!,5
181,The Gurkha Restaurant,enjoyable evening at the Ghurka restaurant,First visit to this restaurant & will not be the last.Enjoyed the food & the service was very good.Would recommend this restaurant,5
182,The Gurkha Restaurant,Delicious food-friendly service,The staff were very courteous and friendly. Food was very good. Menu was clear with good description of dishes. Restaurant clean. Will definitely return,5
183,The Gurkha Restaurant,Another Fantastic Meal ,Great to be back at the Ghurka. A fantastic meal as always. Great food and friendly staff. I could not recommend it more.,5
184,The Gurkha Restaurant,Great food and friendly staff,I've been to the Ghurka 5 times and have never had a bad experience. The food is great and the staff are lovely. Would highly recommend.,5
185,The Gurkha Restaurant,Amazing !,"Really enjoyed our first time at gurkha, staff were amazing and will definitely be returning. Menu was diverse and had so many options that looked great so we'll be looking forward to coming back and trying them out",5
186,The Gurkha Restaurant,"Brilliant food, brilliant service!","Been here a few times now and can't fault the food or service, the staff can't do enough for you and are very friendly! I liked the music too.",5
187,The Gurkha Restaurant,The perfect Friday Night Original Curry,"This is by far one of the best independent restaurant you could possibly find and not just in Essex!
Although totally unpretentious, the atmosphere is lovely in this family ran place managed by the most friendly and welcoming staff you could expect.
Food is sensational,...More",5
188,The Gurkha Restaurant,"Good food, friendly service","Our family had a Sunday lunch there. We were the only customers. The service was friendly and fast, and the food was good (although one curry was too sweet). The restaurant is nice and clean, and I could eat there again.",4
189,The Gurkha Restaurant,great evening trying lots of new dishes,"staff are attentive, not intrusive, food was superb quality.  loads of it as well.  Everyoine had a great time and we were very well looked after. We'll be back very soon.",5
190,The Gurkha Restaurant,Better than an Indian meal,Food was excellent tonight & will definitely go again. If you want something different from the usual Indian restaurant this the place to go. The Nepalese food we had was full of flavour and I couldn't fault it. We were made very welcome & I...More,5
191,The Gurkha Restaurant,"Great food, amazing service",Went there with friends after a couple of beers. Extremely friendly staff and delicious food. They even rang my hotel to tell them I'd left my room key there. Would definitely visit again next time I'm in the area,5
192,The Gurkha Restaurant,Meal with friends,I have eaten here twice now and both times the food has been fantastic and the service amazing. The ambiance in this restaurant is so lovely from the minute you walk through the door. Thank you - we will be back time and time again!,5
193,The Gurkha Restaurant,Water curry,Really was looking forward to the Gurkha but was sourly disappointed!! The Staters of Tigers prawns were tiny frozen Iceland prawns .. and our Curry's were seriously watered down .. some as the Dal .. bland watery food ! Don't bother! We won't be going...More,1
194,The Gurkha Restaurant,Try something a little different,"Decided that we would try something different and decided to visit this restaurant.

Not being familiar with Nepalese food it was our first try.

Whilst a bit like Indian food it differed in many ways. Having decided on a set menu to give a variety...More",4
195,The Gurkha Restaurant,Birthday meal,"Went for a birthday meal with the fiancé and found the food to be very good also the manager was very kind to put up birthday decorations. Lovely staff and food would absolutely recommend, I will be going back.",5
196,The Gurkha Restaurant,Great Nepalese Curry,"We tried a takeaway from this restaurant based on the reviews here and the food was amazing. We have since had 4 or 5 more and then visited the actual restaurant yesterday evening, it didn't disappoint. We are both very particular with our food and...More",5
197,The Gurkha Restaurant,Good but not Great,"service is very good  hear , and the food good but not outstanding , would be happy to go back, but there are now a lot of other very good restaurants in Chelmsford that I would go to in preference to this one .",4
198,The Gurkha Restaurant,"Great food, lovely service","Had a great meal at the Gurkha last night with friends who are vegetarians. Restaurant features recipes from Nepal. I loved the lamb dumplings I chose to start with, that came with a tasty dipping sauce. Then I had the staff curry (medium) which you...More",5
199,The Gurkha Restaurant,Poor (how is it this highly rated???!!),"My friends, wife and I decided to get a takeaway last night and ordered from here as The Rose of India doesn't deliver.

I went solely off of the TripAdvisor rating.

The Curry's were very poor, with extremely stingy amounts of meat. My Lamb Madras...More",2
200,The Gurkha Restaurant,"Excellent food - very well prepared, presented and tasty.","A great restaurant starting with the quality of the food.  The crockery and tables are all immaculate with a genuine need to please throughout by all staff.
.",5
201,The Gurkha Restaurant,"Great, tasty food!",My friends and I ordered a take away from the Gurka and we weren't disappointed. So much choice on the menu & everything we ordered was really tasty. Whilst we waited the owner/manager offered a drink to my friends (who collected the takeaway) and gave...More,4
202,The Gurkha Restaurant,pleasant weekday meal,called in here mid week (spur of the moment) on our way home from work and what a great little restaurant. The staff were super helpful in explaining the different dishes and when our recommended choices arrived we were not disappointed. We will definitely be...More,4
203,The Gurkha Restaurant,A great Nepalese experience,The staff were very polite and helpful and service excellent. We had the recommended Staff Nepalese Lamb Curry which was delicious (if you like hot curry!) and Chicken Korma which was very tender and in a mild sauce. The naan breads were probably the best...More,5
204,The Gurkha Restaurant,Best Indian Restaurant in Chelmsford,I have eaten here 4 or 5 times and always had a fantastic meal and great service. I always try to choose something different from the menu and thats quite easy because the menu is so varied. Food is always well cooked with fresh tasting...More,5
205,The Gurkha Restaurant,Fabulous,"Once again a fantastic meal at one of my favourite restaurants. The food full of flavour, cooked to perfection. The staff as always the friendliest and most helpful, always aim to please and make your evening special.",5
206,The Gurkha Restaurant,The Gurkha Restaurant ,Interesting place with very attentive staff. Unusual format as there is no menu. You eat what they serve but it very good,4
207,The Gurkha Restaurant,Best Indian I've ever had! ,"I came all the way from Canada to eat at the Gurkha.  
We ordered Himalayan spiced chicken, chicken korma and the tandoori chicken. All of them were absolutely delicious. The aubergine side dish, and the peshwari naan were so tasty. Excellent service, complimentary drinks at...More",5
208,The Gurkha Restaurant,Exceptional food and service as always,"We have visited here a few times now and we have never had a bad meal yet! 
The service is always exceptional and we are always made to feel so welcome. 
The food is always delicious and well presented. 
I highly recommend this place and...More",5
209,The Gurkha Restaurant,Excellent ,"We've been to the Gurkha a few times now. We like to choose something different every time we go and haven't had a bad meal yet, the food is excellent. If you haven't had it before, Nepalese food is similar in style to Indian in...More",5
210,The Gurkha Restaurant,Consistently Superb!,"My family and I have been here a few times and all absolutely love it here, I've only just got round to writing a review for the place! We always feel incredibly welcomed by the staff here. Having started working my way through their nicely...More",5
211,The Gurkha Restaurant,Evening,"Heard a lot of good things about this place, but on the night I was a tad disappointed.
Tiger chilli prawns starter was to be honest below par, served with what looked like a rough coleslaw with no dressing, way to small prawns as well....More",3
212,The Gurkha Restaurant,Always excellent !,"I always go to this restaurant when I want an excellent Nepalese/Indian meal and am never disappointed. Even though we all have our favourite dishes; mine is the Ghurka special, we try different dishes and always enjoy the full and generous flavours. The joy of...More",5
213,The Gurkha Restaurant,Absolutely love this place,"We go to the Gurkha a lot, and finally got round to leaving a review. Excellent curry, with some interesting dishes on the menu. The mish mash masu is to die for! The owner is always so pleased to see us. Can't fault it. Thank...More",5
214,The Gurkha Restaurant,Previous reviews are over generous.,Couldnt get through to book a table on the number given in the website..odd?Previous reviews are ridiculously over generous..it isn't that good. Starters were just 'ok'. My main dish was some kind of lamb curry which wouldn't have been too bad apart from the fact...More,3
215,The Gurkha Restaurant,As Good as Ever,"I have been coming here since this excellent restaurant opened. Initially this was with a group of friends, but we frequently come with our families now too, who are equally impressed. The food has always been excellent, good value, and is often tailored to individual...More",5
216,The Gurkha Restaurant,The best place to go for great food and service!,"Originally from east London I grew up with friends from diverse backgrounds and whenever I visited was treated to authentic, home cooked flavoursome food. Having moved to Chelmsford I had hoped to find something comparable and was recommended to try the Gurkha restaurant. My husband...More",5
217,The Gurkha Restaurant,Friendly people and good food,"Have been there a couple of times, both as a drop in, no prior booking and was able to get seated no problem.
The first time it turned out that there was going to be an Elvis impersonator. We were a little apprehensive, but it...More",5
218,The Gurkha Restaurant,Excellent food and friendly staff,Top marks for this restaurant -- excellent food and good service. Its all I ask for! First time visitors and we were made welcomed,5
219,The Gurkha Restaurant,Another great meal,Back again to the Gurkha last night (11/01/17). I can't praise this place enough - excellent food and attentive service.,5
220,The Gurkha Restaurant,Superb flavours and excellent service,Every dish is superbly presented and the flavours are quite amazing. The restaurant is very comfortable and the service is excellent. We have been many times and will continue to visit. This is arguably th best restaurant in Chelmsford.,5
221,The Gurkha Restaurant,Fantastic!,"Took my other half for the first time as he had never been, food and service were exceptional as always! Every single dish was cooked perfectly! Will definitely both be coming back :)",5
222,The Gurkha Restaurant,"""Excellent food:)""","Visited with my family, the food was bursting with flavour and very authentic . John the manger there gave us excellent service and recommended good dishes:).",5
223,The Gurkha Restaurant,"great meal, give it a go","very good night out, curry`s are the best in town, quality of service from the staff you can`t beat, we will be back",5
224,The Gurkha Restaurant,Top curry,"The curry was top notch, the service was top notch, and the owner of the establishment was a real gentleman",5
225,The Gurkha Restaurant,We wasn't disappointed :),"Me and my girlfriend fancied eating out and decided to let trip adviser decide.
We fancied an Indian so looked for the number one rated in Essex and we found Gurkha in Chelmsford.
Travelling from Essex we took a drive and we really wasn't disappointed...More",5
226,The Gurkha Restaurant,Always a pleasure,"I wouldn't describe myself as a regular at the Gurkha, on average i probably get there 2 to 3 times a year, however sitting there after my last meal I realised that I don't know anywhere in Chelmsford that can match it on the consistent...More",5
227,The Gurkha Restaurant,Brilliang,"Great service, great food. Staff were friendly and knowledgable about the dishes they were serving.

Very reasonably priced as well, 5 stars!",5
228,The Gurkha Restaurant,Another great evening,"Went here for a family birthday dinner, as always the food and service was excellent.  Fairly busy on a Tuesday evening - always a good sign.  Thoroughly recommended.",5
229,The Gurkha Restaurant,Great food and service,"Visited The Gurkha for dinner, was very pleased with the service and the food/ portion size was great. I've been here twice and would definitely recommend.",5
230,The Gurkha Restaurant,Another Fabbie Meal,Great food and fabulous service. Lovely ambience and wide variety of meals to choose from. Particularly recommend the Mish Mash.,5
231,The Gurkha Restaurant,Takeaway heaven,"I had read good things and decided to try a takeaway with my children.
Ok so it was a little late BUT...
Wow!! How refreshing to eat such fresh tasty food. Somehow it was very 'light' and the Naan bread was like no other, soft...More",5
232,The Gurkha Restaurant,excellent  couldn't fault the food or service,"firstly the starters was superb, so much flavor and very quick service. the host was very nice and welcoming. the main was perfect. also a big thank you for offering us a free drink as well. i would highly recommend this restaurant and i will...More",5
233,The Gurkha Restaurant,Great Nepalese food,Popped in here for a meal after meeting a friend at the bus station which is just round the corner.  It was good to see the restaurant busy on a Wednesday night with a good atmosphere.  We were greeted warmly and shown to a table....More,5
234,The Gurkha Restaurant,Family Meal,"Thought the Gurkha restaurant was absolutely fantastic!! It always seems busy and we finally decided to book a table, boy we weren't disappointed!! Any dish on the menu can be explained to you by any member of staff and all are extremely helpful without being...More",5
235,The Gurkha Restaurant,Fantastic food,Visited on Saturday night and the food was fantastic with very helpful and friendly service. We have visited twice and were very impressed on both occasions.,4
236,The Gurkha Restaurant,"Delicious food, friendly staff","Once again brilliant service, fantastic food and enjoyable experience. Thoroughly recommend a visit to this lovely restaurant.",5
237,The Gurkha Restaurant,"Great food, friendly staff.",What more can I say. We did not know what to order so we asked the waiter to order for us. We were not disappointed. Food was prompt but we didn't feel rushed. Great tasty curry. Will go again!,5
238,The Gurkha Restaurant,Welcoming with great food and hospitality,"A lovely three course meal, that was reasonably priced, in a warm welcoming setting. I would recommend the Ghurka Beer",5
239,The Gurkha Restaurant,best in Chelmsford,"Lovely restaurant, the food was amazing, much lighter and fragrant than in any other Indian I've been to before. The staff are very helpful and attentive without being obtrusive. It's become our go to Indian restaurant.",5
240,The Gurkha Restaurant,Very enjoyable meal,We attend this restaurant with friends  the service was excellent. The food was very good and nicely presented .,5
241,The Gurkha Restaurant,Excellent evening.,Not having any real knowledge of Nepalise cuisine we really enjoyed our time here - delicious dishes and excellent and friendly service - even drinks on the house at the end!,5
242,The Gurkha Restaurant,"Excellent food, and service","The food was excellent, a tasty Peruvian and Indian combination.

The service was also excellent; very welcoming, friendly and they eager to help and explain the menu when asked.

Quiote simply a great meal!!",5
243,The Gurkha Restaurant,Dine in Style,We have been impressed over a series of visits to the Gurkha with the attentiveness of the staff and the outstanding range of dishes.,5
244,The Gurkha Restaurant,Evening meal with friends,Really nice meal with friends after a show tonight. Have been here a few times & is always good. Easy to find in Chelmsford.,5
245,The Gurkha Restaurant,"Great food, great service","As good as the reviews suggest, a fantastic alternative to typical Indian or Thai food - highly recommended, especially the Lamb Staff dish. The Gurka lager is also very good",5
246,The Gurkha Restaurant,30 birthday meal,"Arrived to a packed restaurant, we were at the back lovely decor and atmosphere. Food was delicious we be going back.",5
247,The Gurkha Restaurant,Superb food,"Service was great and the food was delicious. We look forward to going again only to be there longer next time, our visit was shortish as we were going to the theatre.",5
248,The Gurkha Restaurant,Fantastic flavoursome food,"Came here to celebrate my graduation with the family, the food and service was amazing. The manager went above and beyond to ensure that we enjoyed our food and time in the restaurant. Will definitely be eating here again.",5
249,The Gurkha Restaurant,Great great great,"I honestly cannot fault this restaurant, the food is AMAZING, we have been about six times and its fab every time. The staff are brilliant give total customer satisfaction, honestly cannot fault anything about this restaurant. We got a takeaway last night and just as...More",5
250,The Gurkha Restaurant,Interesting food with well informed staff,A different flavour to the more usual Indian Restaurant.  The food was well presented and the staff very knowledgable and proud of what they served.,4
251,The Gurkha Restaurant,Wonderful experience,"We ate at the restaurant last night and although it was a spur of the moment decision they managed to find us a table - wouldn't recommend this approach though as they were clearly fully booked all evening. 

We started off with poppadoms and then...More",5
252,The Gurkha Restaurant,Absolutely spot on!,"I have reviewed the Ghurka before, and felt it deserved another review, as the food here is soooooo good! We've been back quite a few times, and can honestly say the food and service are both excellent. We've not had a poor dish here, in...More",5
253,The Gurkha Restaurant,Delightful evening,We had eaten Nepalese on holiday a while back and have always wanted to find one in the UK. This was the first visit to The Gurkha and we were not disappointed! Food was lovely and the service did not disappoint either. The manager was...More,5
254,The Gurkha Restaurant,"So many different, tasty dishes","Have been to this restaurant before and never cease to be impressed on many accounts. 
The staff are so friendly and welcoming; the food is an exciting adventure for the taste buds; the menu choice is varied and so different to the majority of other...More",5
255,The Gurkha Restaurant,Ordered too much food?,We have only visited one Nepalese restaurant and that was in Spain a few years ago and we absolutely loved it. When my wife told me she had found one close to us for my birthday yesterday in Chelmsford I was so looking forward to...More,5
256,The Gurkha Restaurant,Something different!,"Definitely worth a visit if you are looking for an alternative to a traditional curry house. 

The menu has a wide number of choices and we were helpfully steered through it by the attentive staff. The food was good and recommend the timur piro chicken....More",4
257,The Gurkha Restaurant,Suitable celebration,"Me and the girlfriend went to celebrate her new job here and we weren't let down.

An extensive menu, good setting (if you can get past the slightly tacky lighting) and ever so friendly staff

Little disappointed with my starter but that was just a...More",5
258,The Gurkha Restaurant,You must try this Restaurant.,"After getting to Chelmsford from Southend for a birthday party at the Bassment Blues Club we came across this great restaurant just a street away, we got there at 6:00pm last night by 7:00pm it was really filling up, always a good sign, great service...More",5
259,The Gurkha Restaurant,An excellent meal and service,"We went for a meal with friends and had a really great time. 
The choice on the menu was extensive and the staff were very helpful when making our choice. In the end we enter for one of the set menus and all were very...More",5
260,The Gurkha Restaurant,GREAT TIME,Great time. Great food. 😊. Friendly staff. Nice and spicy. Looking forward to elvis tribute. Def visit again.,5
261,The Gurkha Restaurant,Excellent evening out,"Very friendly place, warm welcome and great service.   Interesting menu and food was amazing and we were pleased that they were happy to adapt the strength of the curries to our tastes.    Will definitely go back again to try some of the other great sounding...More",5
262,The Gurkha Restaurant,Alan,"Amazing food , the chap who runs it talks you through the food and what ingredients are used 

Excellent service , excellent beers 

Highly recommend 👍👍",5
263,The Gurkha Restaurant,"Amazing, a must if your in Chelmsford ","Wow, what a friendly and amazing place, we visited as a group of 4 and thought we would try something different, having never had Nepalese food before the menu looked very interesting. The waiter was very enthusiastic about the food so we asked for a...More",5
264,The Gurkha Restaurant,Real Indian food!,"Should have reviewed the Gurkha long ago as it one of my family's favourite when we want some real Indian food.  Don't go expecting the usual bright red tikka masala, what you will get is the genuine thing, freshly cooked and presented beautifully.  The staff...More",5
265,The Gurkha Restaurant,Excellent in every respect,"Had lunch at The Gurkha when in Chelmsford last week. Could not have been better. Top service, top meal, great ambience, good wine. Could not ask for more.",5
266,The Gurkha Restaurant,John was so hospitable and took time to impart his wisdom of Nepalese cuisine to me and my husband.,"Just delicious, we ate every morsel. The momos, the naan the aloo cauli and the curry and rice were all outstanding. The service was fantastic. Loved it here and will be back as often as possible.",5
267,The Gurkha Restaurant,Always good,A good experience with the owner much in evidence. Menu is typical Gurkha and not your typical 'Indian 'cuisine.,5
268,The Gurkha Restaurant,Delicious food at this local gem,"We've been visiting here regularly ever since travelling to Nepal a few years ago and falling in love with the country's culture, people and food. The staff are clearly very dedicated and we always receive a warm welcome and fantastic service - very attentive and...More",5
269,The Gurkha Restaurant,Looking forward to returning !,"We visited the Gurkha for the first time last night. The owner and staff were extremely welcoming and very attentive. The food was First Class and whilst the extensive menu is essentially Indian in nature, it's far better than that and there are a lot...More",5
270,The Gurkha Restaurant,Excellent food and service,Fantastic tasty food and and excellent service.  Visited for the first time today but will definitely return.,4
271,The Gurkha Restaurant,"Nice, but not stunning ","Overall this Is a nice modern Indian restaurant. 

We had a lovely meal, and the staff were very attentive and welcoming. However, I didn't think the food lived up to its billing from the menu.

The chicken starter was very bland, and although we ordered...More",3
272,The Gurkha Restaurant,Great authentic tastes,"we have visited the Gurkha Restaurant many times and all down to one thing, The taste of the food is amazing. Whichever dish you go for you will be able to taste all the flavours and spices with eat mouthful of food.
The service is...More",5
273,The Gurkha Restaurant,Great food with friendly staff,A great all round experience. Will definitely be going again and would also highly recommend. The lamb shank was amazing.,5
274,The Gurkha Restaurant,The best Indian (Nepalese) food in town!,Really tasty food. Extremely friendly host and staff. Reasonably priced. Excellent service. We are becoming frequent visitors!,5
275,The Gurkha Restaurant,Keep coming back,Yet another excellent meal at The Gurkha. Food was wonderful as ever and the service spot on. We visited on a Thursday evening and surprisingly found it fairly empty. Absolutely great for us but I'm staggered that this gem isn't more popular.,5
276,The Gurkha Restaurant,Dinner - Elvis Tribute Night,As always we have such a wonderful time at this restaurant.  The staff are so warm and inviting and knowledgeable about the menu.  We cannot stress how good the food is here and eating a very healthy meal with such wonderful spices is really worth...More,5
277,The Gurkha Restaurant,great food great service,we went there on saturday night to try some of their asian fusion which is what they say on their website we ordered starter first just to give a try and the staff were happy to serve and recommend despite being very busy the gurkhali...More,5
278,The Gurkha Restaurant,Excellent Meal,Nice change to have something a bit different. Very good service with excellent suggestions. Will certainly be going back with friends.,5
279,The Gurkha Restaurant,Highly recommend ,"Saturday night visit with partner, 2nd time and was not disappointed. Food was amazing and staff really helpful and friendly without being over bearing. They seem to really care about their customers which makes them stand out from the competition. Overall a great experience.",5
280,The Gurkha Restaurant,Mid week sales team treat with a fantastic meal and exceptional service!,"We thought we would try somewhere new in Chelmsford and were not disappointed.  The service was wonderful with advise  of what to try on the menu.  Very helpful and accommodating . 
The food was delicious, we asked for a selection of medium spiced dishes and...More",5
281,The Gurkha Restaurant,family night out,"the food is of very good quality and very enjoyable. if you like the spices of indian food you will love this. service was excellant and they helped us choose unknown dishes, decor very comfortable",5
282,The Gurkha Restaurant,good food,"Often eat here but never written a review.
Food is excellent and staff courteous and helpful.
Prices are reasonable.",5
283,The Gurkha Restaurant,Night out with friend,"This was my first visit to the Ghurka Restaurant, it having been recommended by a friend. I was not disappointed, The staff were very friendly and welcoming, The food was excellent as was the standard of service. The restaurant itself is very clean and welcoming....More",5
284,The Gurkha Restaurant,"Food ok, decor nice, staff unprofessional",After a long day out we waited until the Gurkha was open to have evening meal because we were very excited about visiting -had heard great things. Hubby been many times with work colleagues and brother too. Service nice and friendly to begin with. Ordered...More,2
285,The Gurkha Restaurant,Gorgeous food but sterile atmosphere and expensive for what we had.,"Firstly, I can't fault the cooking, the food was utterly delicious we had two main chicken dishes, one was a Gurkha special and 2 vegetable dishes with rice and two drinks. All the food was cooked to perfection with delicious flavours. However it might be...More",4
286,The Gurkha Restaurant,"really good restaurant, with superb food, and lovely friendly service.",Had a nbight out with four good friends last night and we really enjoyed the food............the atmosphere was friendly and the staff were very efficient.,4
287,The Gurkha Restaurant,BROUGHT BACK MEMORIES OF MY TIME IN NEPAL,I dined here with my family last night and enjoyed the very traditional momo's and dhal baat. I was not disappointed and the memories of eating in Katmandu came flooding back. The staff are amazing - very friendly and helpful and we can't wait to...More,5
288,The Gurkha Restaurant,Excellent food and service,Visited for the first time and was pleasantly surprised at the excellent service. The food was also very varied and extremely tasty. Would recommend.,5
289,The Gurkha Restaurant,Great food and Lovely staff,We went for a meal here to say goodbye to my brother before he went to Nepal for a few months as we wanted an authentic experience. The staff were incredibly inviting and made it a lovely meal. They were only too happy to offer...More,5
290,The Gurkha Restaurant,The best in Chelmsford,This is the best restaurant in Chelmsford for Bangladesh/Indian food. The staff are so friendly and the service is superb. The food has the taste of freshness and lovely spices. Your always made welcome and the nicest manager you could wish for. If you have...More,5
291,The Gurkha Restaurant,Excellent place ,"Dropped in for fathers day with family, excellent food, very warm welcome by owner. Place as well as having very good food and service is exceptionally clean throughout - something I greatly appreciate in a restaurant. My recommendation - give it a try!",5
292,The Gurkha Restaurant,Review ,"Great place, good service , Gurkha is just outside of town , but defo worth a visit 
Good food and drinks , singers some evenings",4
293,The Gurkha Restaurant,Different and tasty,Not what I expected but very tasty and interesting flavours. The decor is a little lack lustre but the staff were lovely and friendly. I would go back again.,4
294,The Gurkha Restaurant,Nice food,When i go with my friends at the gurkha restaurant that was my frist time food was lovely and staff is too friendly owwwoo i will visit next time,5
295,The Gurkha Restaurant,Good food. ,I don't know what's stopping me rating this a 4 but there's something! The food was nice and tasty but there was something lacking about the place. The atmosphere was ok ish. When we turned up after having phoned first and been told to come...More,3
296,The Gurkha Restaurant,Good Food,Went after football meeting. The place is dated and dim but the food is good and plentiful. Small selection of starters but the chicken breast was well cooked and tasty. Chilli chicken dry fry was very spicy and superb in taste. Gurkha beer was good...More,4
297,The Gurkha Restaurant,Reasonable Food !,"Came here for dinner while working in Chelmsford, after consulting Tripadvisor.  - Quite a large menu - food was ok, and service was good.",3
298,The Gurkha Restaurant,Fresh and flavoursome ,"The special with was 3 courses for 20 pounds or there abouts was great value and had the place packed. 
Near to the station and the ship pub. 
Tasty and fresh .
Really enjoyed it.",4
299,The Gurkha Restaurant,A must visit ,"Whenever I spend an evening in Chelmsford I love having the tasty food served up in this beautiful restaurant. 
Top food with great service, Thank you.",5
300,The Gurkha Restaurant,Dawn booth,"We ate at this restaurant on Friday 3rd June whilst visiting Chelmsford, the food was excellent and the staff were very friendly and attentive we highly recommend this restaurant thank you for a lovely meal .",5
301,The Gurkha Restaurant,Great service and good food,"Went in a group of 8. The service was friendly and fast. Had a range of curries and everyone said how flavourful they were. Texture or rice, popadom and naan were all great.",4
302,The Gurkha Restaurant,Another great night ,"We meet here every 6 weeks or so with some retired colleges.. 
Have lost count of the number of times we have been here and have to say that we have NEVER been disappointed.  Yes there is sometimes a slight delay when they are very...More",5
303,The Gurkha Restaurant,I never expected this.,"My wife dined here with friends and was so impressed she said I had to try it,  As my regular followers will know, I am fortunate enough to dine in some of the best hotels and resorts in the  world, but I never expected to...More",5
304,The Gurkha Restaurant,9 Boozy blokes turned up for a curry last night.,Just like to say we had an excellent meal in nice modern pleasant surroundings at the Gurkha.  I was one of the nine blokes who pitched up last night.  After a beer or six we had just come out of the Plough and we fancied...More,5
305,The Gurkha Restaurant,Great curry - something different ,Second time here in a month.  Really interesting menu - not your standard fayre but all the nicer for it.  Not afraid to use chilli but in a clever way - the spices lamb dish is brilliant (may still be a rising spice in the...More,5
306,The Gurkha Restaurant,"Great food , slow service , watered down drinks","Went for a celebration meal with friends , food is fantastic but let down by long wait for food and the drinks are watered down. At one point we are sure that there was actually no vodka at all in the glass. We ordered vodkas...More",2
307,The Gurkha Restaurant,Excellent service amazing food,We went there on friday 22nd for a family dinner the restaurant was so busy but still the service was prompt our starters and main course were served promptly.the staffs were very friendly and quite down to earth we are amazed by the food quality...More,5
308,The Gurkha Restaurant,Excellence again,"Returned again as we do regularly, Never disappointed, superb food and excellent service. Always busy now so booking recommended, You will not be disappointed,",5
309,The Gurkha Restaurant,"Great food, when it turns up!!.","My wife visited last night, we walked in without a booking but were found a table.
We waited 20 mins for a menu, after asking twice for one.
We ordered a set menu for two, after waiting 45 mins for the food to arrive they...More",3
310,The Gurkha Restaurant,Great restaurant,"Friendly service , great food , will definitely visit here again. Even though busy wasn't rushed and waiter happy to talk through menu and make suggestions",5
311,The Gurkha Restaurant,Superb little Gem!,"We visited this lovely restaurant on Saturday 16th April. We received a real warm welcome by the staff. Our meal was really nice and cooked to perfection. We didn't feel rushed at all. The service was excellent, care and friendliness first rate, considering they were...More",5
312,The Gurkha Restaurant,Too many simple errors,I reviewed this restaurant just over 2 years ago and it has not moved on much since my last review. They accommodated us walking in off the street but did struggle to fit us in so still get busy on a Saturday night. Slightly different...More,3
313,The Gurkha Restaurant,Always a delight,"We come from Washington, DC, regularly, to visit family in Chelmsford.  We always make it a point to either have dinner here, or get take-out (or ""take away"").  As is nearly always the case, take away ""takes away"" from the initial quality of the dishes,...More",4
314,The Gurkha Restaurant,Excellent meal with friends,"Went for meal at Everest Gurkha with friends on a Tuesday evening. Food was excellent and service was good. At end of the meal the owner and manager came over and spent some time talking with us, which was informative and a nice touch. We...More",5
315,The Gurkha Restaurant,As brilliant as ever,"I love this restaurant. The service is friendly and efficient and the food is wonderful. I needed somewhere to treat a friend who is visiting and as she's from New York, I wasnt sure what could compete but she thought The Gurkha Restaurant was fantastic....More",5
316,The Gurkha Restaurant,Excellent food and friendly service,"A recommended place to visit. Good and typical food, different from most, well cooked and savoury. 
Good friendly service at the right speed, helpful and amicable without exceeding.",5
317,The Gurkha Restaurant,Excellent!,Popped in for a meal with friends last night at peak time when the place was almost completely full (was glad we had booked). Even though the restaurant was incredibly busy all the staff were extremely welcoming. The service was excellent and the food was...More,5
318,The Gurkha Restaurant,Disappointed,"This is obviously a hugely popular restaurant as just around the corner from the theatre. However, we were rather disappointed as plates were cold. Curry was luke warm and rice was almost cold. It was my husband's birthday otherwise it would have been rejected. Won't...More",3
319,The Gurkha Restaurant,Nice food but room for improvement ,"We visited the Gurkha restaurant on a Saturday evening as a group of 6. Upon entering the restaurant the man who showed us to our table was very pleasant. 

We were offered a drinks menu by a female waitress and three of the party ordered...More",3
320,The Gurkha Restaurant,Another lovely meal,The service at the Gurkha is always friendly and efficient and the lovely fresh cooked food makes this one of our favourite restaurants in Chelmsford. We recommend the Nepalese lamb dishes and love the poppodoms wish are never greasy and the homemade mango chutney.,5
321,The Gurkha Restaurant,Something different,Was lovely to try something different.  The staff were very helpful explaining the different foods and suggesting a mix of starters so we got a taste of a range of flavours all very nice.  We really enjoyed the food and the atmosphere here.  The staff...More,4
322,The Gurkha Restaurant,Very great food and very friendly workers,I visited on 22nd of March with my wife for the dinner...staff was very good and friendly and food was really delicious but the quantity was not sufficient...hoping to visit again...and I would like to prefer this restaurant for Nepalis cousins........,5
323,The Gurkha Restaurant,Keep coming back.,"Quality service and food as usual.
Must be my tenth visit and wont be the last.
Owner and staff always very welcoming.",5
324,The Gurkha Restaurant,Great staff food and service,Stunning food. Cooked to your liking. Great variety of dishes. Best food in the area they cater for allergies well. You would not be dissapointed,5
325,The Gurkha Restaurant,Always a treat! ,"Lovely meal at The Everest Gurkha
this evening. 
Great, friendly welcome as always and the food was wonderful. The flavours of everything are truly special!

One of our firm favourites in Chelmsford.",5
326,The Gurkha Restaurant,No words ,"Honestly. There are no words to properly describe just how much I love this place. I've been mate 15/20 times in the last couple of years and it is without doubt my favourite restaurant that I've ever been to. The food is amazing, the Gurkha...More",5
327,The Gurkha Restaurant,Great for pre-theatre dinner,"A friend and I chose this restaurant as a venue for a pre-theatre meal. In its favour was the location ( a few minutes walk from the Civic Theatre) , its early opening hours and the menu looked interesting. When we arrived we were warmly...More",5
328,The Gurkha Restaurant,A great evening out,"Fantastic and attentive service.
Wonderful food and great wine.
my wife and I have now eaten here on four occasions and have had a lovely time.",5
